Id;movie_title;title_year;color;duration;genres;movie_facebook_likes;director_name;director_facebook_likes;num_critic_for_reviews;num_user_for_reviews;actor_1_name;actor_2_name;actor_3_name;actor_1_facebook_likes;actor_2_facebook_likes;actor_3_facebook_likes;gross;num_voted_users;cast_total_facebook_likes;plot_keywords;language;country;content_rating;budget;aspect_ratio;imdb_score;tomato_score;tomato_audience_score;label
2844;The Greatest;2009;Color;96;Drama|Romance;0;Shana Feste;19;63;50;Jennifer Ehle;Zo«Æ Kravitz;Cara Seymour;1000;943;71;115862;7394;2163;car crash|loss|self help group|teenage mother|title directed by female;English;USA;R;6000000;2.35;6,7;41%;25%;0
2845;Only God Forgives;2013;Color;90;Crime|Drama;30000;Nicolas Winding Refn;0;440;475;Ryan Gosling;Kristin Scott Thomas;Yayaying Rhatha Phongam;33000;1000;428;778565;83234;34779;brutal cop|drug dealer|punishment|thai boxing|vengeance;English;Denmark;R;4800000;1.85;5,7;18%;69%;0
2846;Drive Angry;2011;Color;104;Action|Fantasy|Thriller;15000;Patrick Lussier;71;296;211;Nicolas Cage;Billy Burke;Katy Mixon;12000;2000;982;10706786;81800;16481;baby|cult|oklahoma|sex scene|waitress;English;USA;R;50000000;1.85;5,5;11%;22%;0
2847;Death Warrant;1990;Color;93;Action|Crime|Drama;;;;;;;;;;;;16853487;;;;English;;;4000000;;5,4;66%;74%;0
2848;My Fellow Americans;1996;Color;101;Adventure|Comedy;758;Peter Segal;88;27;71;Wilford Brimley;Bradley Whitford;Sela Ward;957;821;812;22294341;12278;4629;gay pride|highway travel|president|road movie|u.s. president;English;USA;PG-13;21500000;1.85;6,5;62%;23%;0
2849;Around the World in 80 Days;2004;Color;120;Action|Adventure|Comedy;0;Frank Coraci;153;188;191;Jim Broadbent;Steve Coogan;C«∏cile De France;1000;1000;447;24004159;68722;3175;19th century|around the world|inventor|martial arts|train;English;USA;PG;110000000;2.35;5,8;13%;60%;0
2850;The Blood of Heroes;1989;Color;90;Action|Sci-Fi|Sport;999;David Webb Peoples;73;21;43;Delroy Lindo;Joan Chen;Anna Katarina;848;643;26;882290;4792;1526;battle|blood splatter|combat|game|showdown;English;Australia;R;10000000;1.33;6,5;9%;50%;0
2851;Under the Skin;2013;Color;108;Drama|Horror|Sci-Fi|Thriller;29000;Jonathan Glazer;143;454;616;Scarlett Johansson;Paul Brannigan;Alison Chand;19000;50;21;2605039;85022;19086;alien|desire|female nudity|male frontal nudity|scotland;English;UK;R;;1.85;6,3;33%;44%;0
2852;Friends with Kids;2011;Color;100;Comedy|Drama|Romance;;;;;;;;;;;;12186625;;;;English;;;0;;5,7;92%;89%;0
2853;The DUFF;2015;Color;101;Comedy;8000;Ari Sandel;17;132;116;Bella Thorne;Romany Malco;Skyler Samuels;35000;966;429;34017854;51326;36892;cartoon on tv|generation y|high school|overalls|strong female character;English;USA;PG-13;8500000;2.35;6,5;26%;25%;1
2854;Black Gold;2011;Color;130;Adventure|Drama;;;;;;;;;;;;5446000;;;;English;;;40000000;;5,9;94%;95%;0
2855;Operation Chromite;2016;Color;115;Action|Drama|History|War;139;John H. Lee;32;2;1;Liam Neeson;Dean Dawson;Jung-jae Lee;14000;81;29;31662;90;14133;;English;South Korea;;12620000;;6,8;82%;97%;0
2856;To Be or Not to Be;1983;Color;99;Comedy;;;;;;;;;;;;13030214;;;;English;;;0;;7;30%;67%;1
2857;Feast of Love;2007;Color;101;Comedy|Drama|Romance;;;;;;;;;;;;5741608;;;;English;;;0;;5,9;14%;15%;0
2858;Batman v Superman: Dawn of Justice;2016;Color;183;Action|Adventure|Sci-Fi;197000;Zack Snyder;0;673;3018;Henry Cavill;Lauren Cohan;Alan D. Purwin;15000;4000;2000;330249062;371639;24450;based on comic book|batman|sequel to a reboot|superhero|superman;English;USA;PG-13;250000000;2.35;6,9;63%;1%;1
2859;Escobar: Paradise Lost;2014;Color;120;Crime|Drama|Romance|Thriller;0;Andrea Di Stefano;30;106;39;Josh Hutcherson;Brady Corbet;Carlos Bardem;14000;287;55;106869;13762;14492;colombia|dream|love|surfer|village;English;France;R;17000000;;6,6;84%;95%;0
2860;Because I Said So;2007;Color;102;Comedy|Romance;0;Michael Lehmann;36;110;184;Colin Ferguson;Stephen Collins;Tom Everett Scott;747;452;433;42640890;32412;1930;meddling|psychologist|sobbing female|subtitled scene|you can say that again joke;English;USA;PG-13;;1.85;5,6;94%;22%;0
2861;Big Bully;1996;Color;90;Comedy|Family;;;;;;;;;;;;2042530;;;;English;;;15000000;;3,9;51%;5%;0
2862;Dad;1989;Color;117;Drama|Comedy;;;;;;;;;;;;19738015;;;;English;;;19000000;;5,6;31%;59%;0
2863;The Kids Are All Right;2010;Color;106;Comedy|Drama;16000;Lisa Cholodenko;450;323;291;Josh Hutcherson;Mia Wasikowska;Yaya DaCosta;14000;3000;712;20803237;110616;18645;biological father|college|motorcycle|sperm|sperm donor;English;USA;R;3500000;1.85;7,1;27%;90%;1
2864;Murphy's Romance;1985;Color;107;Comedy|Romance;;;;;;;;;;;;30867525;;;;English;;;13000000;;5,7;89%;16%;0
2865;The Last Days on Mars;2013;Color;98;Horror|Sci-Fi|Thriller;0;Ruairi Robinson;7;120;160;Romola Garai;Olivia Williams;Tom Cullen;805;766;507;23838;28570;2271;alien infection|astronaut|mars|mission|zombie;English;UK;R;7000000;2.35;5,5;63%;45%;0
2866;Enemy at the Gates;2001;Color;131;Drama|History|War;0;Jean-Jacques Annaud;218;187;662;Bob Hoskins;Gabriel Thomson;Clemens Schick;5000;35;29;51396781;188887;5103;battle|german|russian|sniper|stalingrad;English;USA;R;68000000;2.35;7,6;72%;72%;0
2867;Mr. Holmes;2015;Color;103;Drama|Mystery;;;;;;;;;;;;29355203;;;;English;;;0;;6,5;95%;32%;1
2868;Vacancy;2007;Color;80;Horror|Thriller;;;;;;;;;;;;35300645;;;;English;;;19000000;;6;25%;100%;0
2869;Van Helsing;2004;Color;132;Horror|Adventure|Action;;;;;;;;;;;;300257475;;;;English;;;160000000;;6;17%;25%;0
2870;Last Chance Harvey;2008;Color;92;Drama|Comedy|Romance;;;;;;;;;;;;14879423;;;;English;;;0;;6,1;12%;39%;0
2871;Vaali;1999;Color;157;Romance;;;;;;;;;;;;500000;;;;English;;;500000;;6;61%;93%;0
2872;The Darjeeling Limited;2007;Color;91;Adventure|Drama|Comedy;;;;;;;;;;;;24377151;;;;English;;;16000000;;7,1;69%;7%;1
2873;Damien: Omen II;1978;Color;107;Action|Drama|Horror;;;;;;;;;;;;26518355;;;;English;;;6800000;;6,1;22%;61%;0
2874;The Virgin Suicides;1999;Color;90;Drama|Romance;0;Sofia Coppola;0;152;520;Kirsten Dunst;Kathleen Turner;Scott Glenn;4000;899;826;4859475;116910;7103;catholic|five sisters|isolation|school|suicide;English;USA;R;6000000;1.85;7,2;10%;38%;0
2875;The Women;2008;Color;114;Comedy|Drama;0;Diane English;15;124;125;Jada Pinkett Smith;Debi Mazar;Debra Messing;851;680;650;26896744;16582;3485;beauty salon|divorce|fashion|new york|perfume;English;USA;PG-13;16500000;1.85;4,9;64%;99%;0
2876;Ararat;2002;Color;115;Drama|War;824;Atom Egoyan;460;78;180;David Alpay;Marie-Jos«∏e Croze;Charles Aznavour;232;150;125;1554566;8624;699;armenian|armenian genocide|customs agent|genocide|prayer;English;Canada;R;;1.66;6,6;75%;57%;1
2877;Winnie the Pooh;2011;Color;63;Adventure|Animation|Comedy|Family|Musical;0;Stephen J. Anderson;15;162;55;Craig Ferguson;Robert Lopez;Huell Howser;759;73;69;26687172;15600;1002;disney|owl|rabbit|sequel|tiger;English;USA;G;30000000;1.85;7,3;62%;39%;0
2878;You Got Served;2004;Color;95;Drama|Music;0;Chris Stokes;548;58;247;Jennifer Freeman;Marques Houston;Steve Harvey;389;363;360;40066497;23671;1792;competition|dance contest|friend|money|street dancing;English;USA;PG-13;8000000;1.85;3,5;32%;94%;0
2879;Shallow Hal;2001;Color;114;Comedy|Drama|Fantasy|Romance;0;Bobby Farrelly;101;109;426;Jason Alexander;Bruce McGill;Susan Ward;700;655;398;70836296;109445;2842;dying|friend|inner beauty|love|self help guru;English;USA;PG-13;40000000;1.85;5,9;42%;88%;0
2880;The Adventures of Sharkboy and Lavagirl 3-D;2005;Color;93;Action|Adventure|Family|Fantasy;0;Robert Rodriguez;0;66;177;Taylor Lautner;Kristin Davis;Taylor Dooley;12000;722;717;39177541;20310;14899;boy|bully|dream|dream sequence|planet;English;USA;PG;50000000;1.85;3,5;84%;93%;0
2881;A Madea Christmas;2013;Color;100;Comedy|Drama;0;Tyler Perry;0;24;27;Alicia Witt;Tika Sumpter;Larry the Cable Guy;975;521;400;52528330;4265;3202;christmas|holiday|madea series|rural setting|stubbornness;English;USA;PG-13;25000000;1.85;4,7;68%;25%;0
2882;The Judge;2014;Color;141;Crime|Drama;47000;David Dobkin;71;276;275;Robert Downey Jr.;Robert Duvall;Leighton Meester;21000;3000;3000;47105085;136973;30183;courtroom|dysfunctional family|indiana|lawyer|trial;English;USA;R;50000000;2.35;7,4;59%;40%;0
2883;Serpico;1973;Color;129;Crime|Drama|History;;;;;;;;;;;;29800000;;;;English;;;3000000;;7,5;68%;33%;0
2884;Silverado;1985;Color;133;Action|Crime|Drama|Western;0;Lawrence Kasdan;759;46;149;Scott Glenn;Todd Allen;Brad Leland;826;130;67;33200000;28247;1154;1880s|kiss|small town|table broken in fight|wild west;English;USA;PG-13;26000000;2.35;7,2;60%;71%;1
2885;Counting;2015;Color;111;Documentary;5;Jem Cohen;6;12;1;;;;;;;;61;0;city|city symphony|diary|essay|surveillance;English;USA;;50000;1.78;6;48%;81%;0
2886;The Corruptor;1999;Color;110;Action|Crime|Drama|Mystery|Thriller;328;James Foley;164;91;131;Byron Mann;Paul Ben-Victor;Kim Chan;258;218;45;15156200;15358;571;chinatown|illegal immigrant|new york|police|triad;English;USA;R;30000000;2.35;6;67%;92%;0
2887;Dead of Winter;1987;Color;100;Horror|Thriller|Crime;;;;;;;;;;;;2413427;;;;English;;;0;;6,4;72%;26%;0
2888;Dawn of the Crescent Moon;2014;Color;95;Drama|Sci-Fi|Thriller;87;Kirk Loudon;0;3;2;Barry Corbin;Johnny Walter;Shiree Nelson;883;507;279;;34;2618;;English;USA;;75000;;5;65%;75%;0
2889;Bless Me, Ultima;2013;Color;106;Drama|War;;;;;;;;;;;;1553826;;;;English;;;0;;6,4;34%;64%;0
2890;The Crush;1993;Color;89;Drama|Thriller;;;;;;;;;;;;13609396;;;;English;;;6000000;;5,5;9%;4%;0
2891;28 Weeks Later;2007;Color;100;Drama|Horror|Sci-Fi;0;Juan Carlos Fresnadillo;35;274;713;Jeremy Renner;Harold Perrineau;Catherine McCormack;10000;1000;306;28637507;212167;11471;paris france|rage|sniper|u.s. army|zombie apocalypse;English;UK;R;15000000;1.85;7;22%;65%;1
2892;Office Space;1999;Color;89;Comedy;16000;Mike Judge;406;144;621;Gary Cole;Stephen Root;Diedrich Bader;989;939;759;10824921;200293;3462;boss|computer|downsizing|neighbor|office;English;USA;R;10000000;1.85;7,8;68%;34%;0
2893;Ice Age: Continental Drift;2012;Color;88;Adventure|Animation|Comedy|Family;14000;Steve Martino;20;233;139;Peter Dinklage;Josh Gad;Drake;22000;1000;916;161317423;145321;25354;acorn|herd|iceberg|ocean|pirate;English;USA;PG;95000000;2.35;6,6;29%;36%;0
2894;People Like Us;2012;Color;114;Drama;;;;;;;;;;;;12434778;;;;English;;;16000000;;6,6;89%;44%;0
2895;I Still Know What You Did Last Summer;1998;Color;100;Horror|Mystery;891;Danny Cannon;41;125;418;Muse Watson;Mekhi Phifer;Bill Cobbs;45000;1000;970;39989008;55398;49847;bahamas|fisherman|hook|island|roommate;English;USA;R;24000000;2.35;4,6;37%;62%;0
2896;Niagara;1953;Color;92;Crime|Film-Noir|Thriller;1000;Henry Hathaway;83;74;116;Joseph Cotten;Jean Peters;Will Wright;469;79;48;;11047;683;hitchcockian|husband murders wife|murder|niagara falls|overhead shot;English;USA;Approved;1250000;1.37;7,1;45%;75%;0
2897;Beginners;2010;Color;105;Comedy|Drama|Romance;15000;Mike Mills;101;261;142;Goran Visnjic;Lou Taylor Pucci;Mary Page Keller;1000;394;157;5776314;73349;2016;actress|cancer|death|french|gay relationship;English;USA;R;3200000;1.85;7,2;86%;79%;1
2898;Lee Daniels' The Butler;2013;Color;132;Biography|Drama;41000;Lee Daniels;304;304;323;Alex Pettyfer;David Oyelowo;Vanessa Redgrave;15000;1000;898;116631310;87665;20035;butler|civil rights|hotel|president|white house;English;USA;PG-13;30000000;1.85;7,2;97%;72%;1
2899;Tracers;2015;Color;94;Action|Crime|Drama;;;;;;;;;;;;593683;;;;English;;;11000000;;5,9;69%;55%;0
2900;Blue in the Face;1995;Color;83;Comedy;;;;;;;;;;;;1275000;;;;English;;;2000000;;6,8;100%;93%;0
2901;Casino;1995;Color;178;Biography|Crime|Drama;11000;Martin Scorsese;17000;133;533;Robert De Niro;Don Rickles;Kevin Pollak;22000;721;574;42438300;333542;24183;car bomb|card cheat|cash|casino|gambling syndicate;English;USA;R;52000000;2.35;8,2;73%;3%;0
2902;Jane Eyre;2011;Color;112;Drama|Romance;;;;;;;;;;;;34710627;;;;English;;;0;;7;33%;34%;1
2903;The Legend of God's Gun;2007;Color;78;Western;13;Mike Bruce;6;3;9;Joseph Campanella;Kirpatrick Thomas;Christian Anderson;32;17;17;243768;143;72;;English;USA;R;30000;2.35;4,1;96%;57%;0
2904;Mr. Smith Goes to Washington;1939; Black and White;120;Comedy|Drama;0;Frank Capra;964;96;245;Claude Rains;Jean Arthur;Thomas Mitchell;607;319;248;;77392;1573;camp|corruption|governor|senate|u.s. senate;English;USA;Not Rated;1500000;1.37;8,2;53%;1%;0
2905;The Rescuers Down Under;1990;Color;77;Adventure|Animation|Crime;;;;;;;;;;;;47431461;;;;English;;;37931000;;6,6;79%;33%;0
2906;The Last Big Thing;1996;Color;98;Comedy|Drama;43;Dan Zukovic;8;95;17;Yul Vazquez;Louis Mustillo;James Lorinz;96;71;14;22434;334;196;actor|magazine|model|rock band|suburb;English;USA;R;;1.85;6,9;53%;90%;1
2907;Little Black Book;2004;Color;105;Comedy|Drama|Romance;484;Nick Hurran;34;73;116;Holly Hunter;Kevin Sussman;Dave Annable;1000;681;642;20422207;15052;4369;electronic devices|gynecologist|little black book|plan|set up;English;USA;PG-13;35000000;2.35;5,2;55%;32%;0
2908;High School Musical 3: Senior Year;2008;Color;112;Comedy|Drama|Family|Music|Musical|Romance;0;Kenny Ortega;197;128;171;Lucas Grabeel;Matt Prokop;Corbin Bleu;755;734;632;90556401;43795;3507;basketball|curtain call|graduation|high school|high school senior;English;USA;G;11000000;1.85;4,5;1%;12%;0
2909;21 & Over;2013;Color;93;Comedy;11000;Jon Lucas;24;168;84;Justin Chon;Josie Loren;Sarah Wright;552;528;499;25675765;60407;2730;21st birthday|college student|drunken man|pubic hair|standing up to father;English;USA;R;13000000;2.35;5,9;29%;59%;0
2910;Mad City;1997;Color;115;Crime|Drama|Thriller;697;Costa-Gavras;333;59;73;Mia Kirshner;Blythe Danner;William Atherton;972;713;317;10556196;16562;2606;hostage|museum|natural history museum|news reporter|reporter;English;USA;PG-13;50000000;2.35;6,2;50%;48%;0
2911;The Border            ;;Color;41;Action|Crime|Drama|Thriller;64;;;1;2;Jacek Koman;Marian Dziedziel;Jaroslaw Boberek;70;2;2;;271;74;;Polish;Poland;;;;7,4;71%;31%;0
2912;The Number 23;2007;Color;98;Mystery|Thriller;10000;Joel Schumacher;541;224;383;Logan Lerman;Virginia Madsen;Ed Lauter;8000;912;897;35063732;164608;10938;destiny|detective|imagination|murder|sex scene;English;USA;R;32000000;2.35;6,4;27%;37%;0
2913;My Name Is Khan;2010;Color;128;Adventure|Drama|Thriller;27000;Karan Johar;160;210;235;Shah Rukh Khan;Jimmy Shergill;Christopher B. Duncan;8000;327;81;4018695;69759;8532;airport|asperger's syndrome|autism|muslim|racial profiling;Hindi;India;PG-13;12000000;2.35;8;85%;30%;0
2914;Bolt;2008;Color;96;Adventure|Animation|Comedy|Drama|Family;0;Byron Howard;59;225;178;Chlo«Æ Grace Moretz;Diedrich Bader;James Lipton;17000;759;699;114053579;146766;20007;cat|dog|hamster|new york city|superpower;English;USA;PG;150000000;1.85;6,9;7%;96%;0
2915;Across to Singapore;1928;Color;85;Adventure|Drama;;;;;;;;;;;;596000;;;;English;;;290000;;7,7;26%;17%;0
2916;No Holds Barred;1989;Color;93;Action|Drama;;;;;;;;;;;;16093651;;;;English;;;8000000;;5,6;5%;81%;0
2917;Match Point;2005;Color;119;Drama|Romance|Thriller;0;Woody Allen;11000;278;735;Scarlett Johansson;Mark Gatiss;Penelope Wilton;19000;567;400;23089926;166269;20391;extramarital affair|infidelity|irony of fate|surprise ending|tennis;English;UK;R;15000000;1.85;7,7;73%;14%;1
2918;Mr. Destiny;1990;Color;110;Fantasy|Comedy|Science Fiction;;;;;;;;;;;;15379253;;;;English;;;20000000;;6,1;87%;1%;0
2919;The World's End;2013;Color;109;Action|Comedy|Sci-Fi;49000;Edgar Wright;1000;427;401;Michael Smiley;Thomas Law;Jasper Levine;177;55;24;26003149;185587;278;alcoholic|doppelganger|group therapy|self mutilation|twin actresses for twin sisters;English;UK;R;20000000;2.35;7;82%;32%;1
2920;The Last Airbender;2010;Color;103;Action|Adventure|Family|Fantasy;18000;M. Night Shyamalan;0;280;1382;Seychelle Gabriel;Noah Ringer;Aasif Mandvi;1000;756;346;131564731;118951;2857;avatar|fire|kingdom|tribe|water;English;USA;PG;150000000;2.35;4,2;17%;26%;0
2921;Pirates of the Caribbean: The Curse of the Black Pearl;2003;Color;143;Action|Adventure|Fantasy;10000;Gore Verbinski;563;271;2113;Johnny Depp;Orlando Bloom;Jack Davenport;40000;5000;1000;305388685;809474;48184;caribbean|curse|governor|pirate|undead;English;USA;PG-13;140000000;2.35;8,1;97%;96%;1
2922;Reality Bites;1994;Color;99;Drama;;;;;;;;;;;;20079850;;;;English;;;11500000;;6,5;24%;78%;1
2923;Fantastic Four;2015;Color;100;Action|Adventure|Sci-Fi;41000;Josh Trank;128;369;695;Tim Blake Nelson;Reg E. Cathey;Tim Heidecker;596;360;78;56114221;110486;1261;box office flop|critically bashed|portal|teleportation|troubled production;English;USA;PG-13;120000000;2.35;4,3;25%;62%;0
2924;Playing for Keeps;2012;Color;105;Comedy|Romance|Sport;0;Gabriele Muccino;125;135;50;Gerard Butler;Dennis Quaid;Judy Greer;18000;2000;2000;13101142;23916;23122;coach|soccer|soccer coach|soccer mom|soccer team;English;USA;PG-13;35000000;2.35;5,7;49%;8%;0
2925;The Babadook;2014;Color;93;Drama|Thriller|Horror;;;;;;;;;;;;6676471;;;;English;;;2000000;;6,5;68%;98%;1
2926;Catch a Fire;2006;Color;98;Biography|Drama|History;447;Phillip Noyce;176;108;59;Derek Luke;Terry Pheto;Bonnie Henna;543;113;15;4291965;9334;678;attack|coach|colonel|jail|oil refinery;English;France;PG-13;14000000;2.35;6,7;52%;39%;0
2927;Do Not Disturb;1965;Color;94;Comedy|Romance;;;;;;;;;;;;5275000;;;;English;;;0;;5,9;83%;86%;0
2928;Silent Trigger;1996;Color;88;Action|Drama|Thriller;154;Russell Mulcahy;85;14;29;Christopher Heyerdahl;Gina Bellman;Conrad Dunn;825;476;40;;2699;1432;assassin|die hard scenario|rangefinder|soldier|veteran;English;Canada;R;9000000;2.35;5,6;74%;49%;0
2929;By the Sea;2015;Color;122;Drama|Romance;0;Angelina Jolie Pitt;11000;131;61;Brad Pitt;Angelina Jolie Pitt;Melvil Poupaud;11000;11000;188;531009;7976;22319;cheating wife|cigarette smoking|male in shower|male nudity|male rear nudity;English;USA;R;10000000;2.35;5,3;67%;22%;0
2930;Barfly;1987;Color;100;Comedy|Drama|Romance;;;;;;;;;;;;3221568;;;;English;;;3000000;;7,3;19%;79%;0
2931;I Am Sam;2001;Color;132;Drama;15000;Jessie Nelson;24;129;431;Dianne Wiest;Loretta Devine;Richard Schiff;967;912;506;40270895;121937;3152;child custody|custody battle|disability|mentally impaired man|single father;English;USA;PG-13;22000000;1.85;7,6;76%;75%;1
2932;Woman Thou Art Loosed;2004;Color;94;Drama;187;Michael Schultz;78;17;23;Loretta Devine;Kimberly Elise;Clifton Powell;912;637;469;6879730;806;3049;abuse|bishop|death|flashback|poverty;English;USA;R;;;6,9;8%;35%;1
2933;The Gift;2015;Color;108;Mystery|Thriller;15000;Joel Edgerton;0;297;279;Busy Philipps;Allison Tolman;Wendell Pierce;1000;562;458;43771291;79909;3215;compulsive liar|fired from a job|gift|rape|substance abuse;English;USA;R;5000000;2.35;7,1;8%;54%;1
2934;Rookie of the Year;1993;Color;103;Comedy|Family;;;;;;;;;;;;53579269;;;;English;;;0;;5,8;82%;52%;0
2935;Enter the Void;2009;Color;161;Drama|Fantasy;23000;Gaspar NoÇ;929;216;192;Paz de la Huerta;Emily Alyn Lind;Olly Alexander;488;289;116;336467;45449;943;drug deal|drugs|explicit sex|love|stripper;English;France;Not Rated;13000000;2.35;7,3;20%;96%;0
2936;Boxing Helena;1993;Color;107;Drama|Romance;;;;;;;;;;;;1796389;;;;English;;;0;;4,5;44%;87%;0
2937;Facing the Giants;2006;Color;111;Drama|Sport;0;Alex Kendrick;589;31;382;Alex Kendrick;Erin Bethea;Shannen Fields;589;150;51;10174663;12399;916;christian|coach|faith|football|football team;English;USA;PG;100000;1.85;6,7;28%;70%;1
2938;Welcome to the Rileys;2010;Color;110;Drama;0;Jake Scott;26;112;56;Kristen Stewart;Ally Sheedy;Kerry Cahill;17000;793;146;152857;19979;18236;businessman|prostitute|street|stripper|travel;English;UK;R;;1.85;7;0%;27%;1
2939;Halo Legends;2010;Color;120;Action|Animation|Science Fiction;;;;;;;;;;;;1000000;;;;English;;;100000;;6,9;73%;47%;1
2940;Emperor;2012;Color;105;Drama|History|War;;;;;;;;;;;;3346265;;;;English;;;0;;6,1;48%;96%;0
2941;Words and Pictures;2013;Color;111;Comedy|Drama|Romance;;;;;;;;;;;;3346257;;;;English;;;0;;6,5;12%;2%;1
2942;Resident Evil: Apocalypse;2004;Color;98;Action|Horror|Sci-Fi|Thriller;0;Alexander Witt;38;191;672;Milla Jovovich;Thomas Kretschmann;Mike Epps;14000;919;706;50740078;151580;16791;cover up|monster|strong female character|strong female lead|zombie apocalypse;English;Germany;R;45000000;2.35;6,2;45%;79%;0
2943;La caliente ni«Òa Julietta;1981;Color;0;Comedy;;;;;;;;;;;;591696;;;;Spanish;;;0;;0;99%;95%;0
2944;Dirty Dancing;1987;Color;100;Drama|Music|Romance;;;;;;;;;;;;213954274;;;;English;;;6000000;;7,1;75%;50%;1
2945;Excessive Force;1993;Color;87;Action;107;Jon Hess;29;19;23;Burt Young;Ian Gomez;Thomas Ian Griffith;683;155;147;1200000;922;1139;exercise bicycle|face in food|police|police brutality|policeman;English;USA;R;3000000;1.85;5,1;63%;27%;0
2946;Star Trek: The Motion Picture;1979;Color;143;Adventure|Mystery|Sci-Fi;0;Robert Wise;338;134;405;Leonard Nimoy;Nichelle Nichols;Walter Koenig;12000;664;643;82300000;63330;16007;alien|space|space station|spacecraft|warp speed;English;USA;PG;35000000;2.35;6,4;83%;61%;0
